start,end,duration,startyr,endyr,midyr,midwateryr,endwateryr,group,tmin,dew,end.humid,end.wind,end.tempmin,end.water,water.mean,end.perim,mid.perim
8/13/2013,8/15/2013,2,2013,2013,2013,2013,2013,WHU,20.96666667,8,42.5,2.4,25.7,87.13064814,87.84352803,5.868421053,5.868421053
8/15/2013,8/16/2013,1,2013,2013,2013,2013,2013,CH,20.7,11.1,42.5,3.3,25.5,80.65288753,78.10908853,17.29166667,17.29166667
8/15/2013,8/16/2013,1,2013,2013,2013,2013,2013,MA,20.7,11.1,42.5,3.3,25.5,100,100,7.461538462,7.461538462
8/15/2013,8/16/2013,1,2013,2013,2013,2013,2013,RN,20.7,11.1,42.5,3.3,25.5,92.18250457,92.18250457,6.388888889,6.388888889
8/15/2013,8/16/2013,1,2013,2013,2013,2013,2013,WHL,21.75,11.05,42.5,3.3,25.5,96.77469928,96.72928981,7.607142857,7.607142857
8/15/2013,8/16/2013,1,2013,2013,2013,2013,2013,WHM,21.75,11.05,42.5,3.3,25.5,68.57484554,69.92307728,7.782608696,7.782608696
8/15/2013,8/16/2013,1,2013,2013,2013,2013,2013,WHU,21.75,11.05,42.5,3.3,25.5,86.4302002,86.78042417,5.868421053,5.868421053
8/16/2013,8/19/2013,3,2013,2013,2013,2013,2013,CH,21.75,10.725,32,1.9,28.3,88.94450716,84.79869735,17.29166667,17.29166667
8/16/2013,8/19/2013,3,2013,2013,2013,2013,2013,MA,21.75,10.725,32,1.9,28.3,100,100,7.461538462,7.461538462
8/16/2013,8/19/2013,3,2013,2013,2013,2013,2013,RN,21.75,10.725,32,1.9,28.3,92.18250457,92.18250457,6.388888889,6.388888889
8/16/2013,8/19/2013,3,2013,2013,2013,2013,2013,WHL,22.575,10.95,32,1.9,28.3,97.0471561,96.91092769,7.607142857,7.607142857
8/16/2013,8/19/2013,3,2013,2013,2013,2013,2013,WHM,22.575,10.95,32,1.9,28.3,60.48545507,64.5301503,7.782608696,7.782608696
8/16/2013,8/19/2013,3,2013,2013,2013,2013,2013,WHU,22.575,10.95,32,1.9,28.3,84.32885637,85.37952828,5.868421053,5.868421053
8/19/2013,8/22/2013,3,2013,2013,2013,2013,2013,CH,20.625,11.425,43,4.8,25.5,97.23612679,93.09031698,17.29166667,17.29166667
8/19/2013,8/22/2013,3,2013,2013,2013,2013,2013,MA,20.625,11.425,43,4.8,25.5,100,100,7.461538462,7.461538462
8/19/2013,8/22/2013,3,2013,2013,2013,2013,2013,RN,20.625,11.425,43,4.8,25.5,92.18250457,92.18250457,6.388888889,6.388888889
8/19/2013,8/22/2013,3,2013,2013,2013,2013,2013,WHL,21.875,11.9,43,4.8,25.5,97.31961292,97.18338451,7.607142857,7.607142857
8/19/2013,8/22/2013,3,2013,2013,2013,2013,2013,WHM,21.875,11.9,43,4.8,25.5,68.81297111,64.64921309,7.782608696,7.782608696
8/19/2013,8/22/2013,3,2013,2013,2013,2013,2013,WHU,21.875,11.9,43,4.8,25.5,82.22751254,83.27818445,5.868421053,5.868421053
8/22/2013,8/23/2013,1,2013,2013,2013,2013,2013,CH,19.4,12.55,49.5,3.7,23.8,100,98.6180634,17.29166667,17.29166667
8/22/2013,8/23/2013,1,2013,2013,2013,2013,2013,MA,19.4,12.55,49.5,3.7,23.8,100,100,7.461538462,7.461538462
8/22/2013,8/23/2013,1,2013,2013,2013,2013,2013,RN,19.4,12.55,49.5,3.7,23.8,92.18250457,92.18250457,6.388888889,6.388888889
8/22/2013,8/23/2013,1,2013,2013,2013,2013,2013,WHL,20.05,13.2,49.5,3.7,23.8,97.41043186,97.36502239,7.607142857,7.607142857
8/22/2013,8/23/2013,1,2013,2013,2013,2013,2013,WHM,20.05,13.2,49.5,3.7,23.8,71.58880979,70.20089045,7.782608696,7.782608696
8/22/2013,8/23/2013,1,2013,2013,2013,2013,2013,WHU,20.05,13.2,49.5,3.7,23.8,83.75395972,82.99073613,5.868421053,5.868421053
8/23/2013,8/27/2013,4,2013,2013,2013,2013,2013,CH,17.82,14.26,31,3.8,30.65,100,100,17.29166667,17.29166667
8/23/2013,8/27/2013,4,2013,2013,2013,2013,2013,MA,17.82,14.26,31,3.8,30.65,100,100,7.461538462,7.461538462
8/23/2013,8/27/2013,4,2013,2013,2013,2013,2013,RN,17.82,14.26,31,3.8,30.65,92.18250457,92.18250457,6.388888889,6.388888889
8/23/2013,8/27/2013,4,2013,2013,2013,2013,2013,WHL,18.72,14.98,31,3.8,30.65,97.77370763,97.59206974,7.607142857,7.607142857
8/23/2013,8/27/2013,4,2013,2013,2013,2013,2013,WHM,18.72,14.98,31,3.8,30.65,82.69216452,77.14048716,7.782608696,7.782608696
8/23/2013,8/27/2013,4,2013,2013,2013,2013,2013,WHU,18.72,14.98,31,3.8,30.65,89.85974843,86.80685408,5.868421053,5.868421053
8/27/2013,8/29/2013,2,2013,2013,2013,2013,2013,CH,19.26666667,14.23333333,69,2.2,22.6,100,100,17.29166667,17.29166667
8/27/2013,8/29/2013,2,2013,2013,2013,2013,2013,MA,19.26666667,14.23333333,69,2.2,22.6,100,100,7.461538462,7.461538462
8/27/2013,8/29/2013,2,2013,2013,2013,2013,2013,RN,19.26666667,14.23333333,69,2.2,22.6,92.18250457,92.18250457,6.388888889,6.388888889
8/27/2013,8/29/2013,2,2013,2013,2013,2013,2013,WHL,20.2,14.76666667,69,2.2,22.6,97.94587757,97.8597926,7.607142857,7.607142857
8/27/2013,8/29/2013,2,2013,2013,2013,2013,2013,WHM,20.2,14.76666667,69,2.2,22.6,79.6424178,81.16729116,7.782608696,7.782608696
8/27/2013,8/29/2013,2,2013,2013,2013,2013,2013,WHU,20.2,14.76666667,69,2.2,22.6,92.91264279,91.38619561,5.868421053,5.868421053
8/29/2013,8/31/2013,2,2013,2013,2013,2013,2013,CH,18.36666667,16.3,50,3.3,24.6,100,100,17.29166667,17.29166667
8/29/2013,8/31/2013,2,2013,2013,2013,2013,2013,MA,18.36666667,16.3,50,3.3,24.6,100,100,7.461538462,7.461538462
8/29/2013,8/31/2013,2,2013,2013,2013,2013,2013,RN,18.36666667,16.3,50,3.3,24.6,92.18250457,92.18250457,6.388888889,6.388888889
8/29/2013,8/31/2013,2,2013,2013,2013,2013,2013,WHL,19.46666667,16.8,50,3.3,24.6,98.11804751,98.03196254,7.607142857,7.607142857
8/29/2013,8/31/2013,2,2013,2013,2013,2013,2013,WHM,19.46666667,16.8,50,3.3,24.6,76.59267109,78.11754445,7.782608696,7.782608696
8/29/2013,8/31/2013,2,2013,2013,2013,2013,2013,WHU,19.46666667,16.8,50,3.3,24.6,94.00037172,93.45650725,5.868421053,5.868421053
8/31/2013,9/3/2013,3,2013,2013,2013,2013,2013,CH,18.9,14.775,46,1.3,25.5,100,100,17.29166667,17.29166667
8/31/2013,9/3/2013,3,2013,2013,2013,2013,2013,MA,18.9,14.775,46,1.3,25.5,100,100,7.461538462,7.461538462
8/31/2013,9/3/2013,3,2013,2013,2013,2013,2013,RN,18.9,14.775,46,1.3,25.5,92.18250457,92.18250457,6.388888889,6.388888889
8/31/2013,9/3/2013,3,2013,2013,2013,2013,2013,WHL,20.05,15.2,46,1.3,25.5,98.37630242,98.24717496,7.607142857,7.607142857
8/31/2013,9/3/2013,3,2013,2013,2013,2013,2013,WHM,20.05,15.2,46,1.3,25.5,72.01805101,74.30536105,7.782608696,7.782608696
8/31/2013,9/3/2013,3,2013,2013,2013,2013,2013,WHU,20.05,15.2,46,1.3,25.5,95.6319651,94.81616841,5.868421053,5.868421053
9/3/2013,9/5/2013,2,2013,2013,2013,2013,2013,CH,19.93333333,11.9,37,2.7,25.5,100,100,17.29166667,17.29166667
9/3/2013,9/5/2013,2,2013,2013,2013,2013,2013,MA,19.93333333,11.9,37,2.7,25.5,100,100,7.461538462,7.461538462
9/3/2013,9/5/2013,2,2013,2013,2013,2013,2013,RN,19.93333333,11.9,37,2.7,25.5,92.18250457,92.18250457,6.388888889,6.388888889
9/3/2013,9/5/2013,2,2013,2013,2013,2013,2013,WHL,20.8,12.2,37,2.7,25.5,98.54847236,98.46238739,7.607142857,7.607142857
9/3/2013,9/5/2013,2,2013,2013,2013,2013,2013,WHM,20.8,12.2,37,2.7,25.5,76.94243857,74.48024479,7.782608696,7.782608696
9/3/2013,9/5/2013,2,2013,2013,2013,2013,2013,WHU,20.8,12.2,37,2.7,25.5,96.71969402,96.17582956,5.868421053,5.868421053
9/5/2013,9/6/2013,1,2013,2013,2013,2013,2013,CH,21.25,9.35,45,5.2,24.3,100,100,17.29166667,17.29166667
9/5/2013,9/6/2013,1,2013,2013,2013,2013,2013,MA,21.25,9.35,45,5.2,24.3,100,100,7.461538462,7.461538462
9/5/2013,9/6/2013,1,2013,2013,2013,2013,2013,RN,21.25,9.35,45,5.2,24.3,92.18250457,92.18250457,6.388888889,6.388888889
9/5/2013,9/6/2013,1,2013,2013,2013,2013,2013,WHL,21.8,9.35,45,5.2,24.3,98.63455733,98.59151484,7.607142857,7.607142857
9/5/2013,9/6/2013,1,2013,2013,2013,2013,2013,WHM,21.8,9.35,45,5.2,24.3,79.40463234,78.17353546,7.782608696,7.782608696
9/5/2013,9/6/2013,1,2013,2013,2013,2013,2013,WHU,21.8,9.35,45,5.2,24.3,96.92877123,96.82423262,5.868421053,5.868421053
9/6/2013,9/10/2013,4,2013,2013,2013,2013,2013,CH,17.84,13.48,59,3.3,25.1,100,100,17.29166667,17.29166667
9/6/2013,9/10/2013,4,2013,2013,2013,2013,2013,MA,17.84,13.48,59,3.3,25.1,100,100,7.461538462,7.461538462
9/6/2013,9/10/2013,4,2013,2013,2013,2013,2013,RN,17.84,13.48,59,3.3,25.1,92.18250457,92.18250457,6.388888889,6.388888889
9/6/2013,9/10/2013,4,2013,2013,2013,2013,2013,WHL,18.82,13.9,59,3.3,25.1,98.97889721,98.80672727,7.607142857,7.607142857
9/6/2013,9/10/2013,4,2013,2013,2013,2013,2013,WHM,18.82,13.9,59,3.3,25.1,89.25340746,84.3290199,7.782608696,7.782608696
9/6/2013,9/10/2013,4,2013,2013,2013,2013,2013,WHU,18.82,13.9,59,3.3,25.1,97.76508005,97.34692564,5.868421053,5.868421053
9/10/2013,9/12/2013,2,2013,2013,2013,2013,2013,CH,15.3,13.9,55,6.8,22.8,100,100,17.29166667,17.29166667
9/10/2013,9/12/2013,2,2013,2013,2013,2013,2013,MA,15.3,13.9,55,6.8,22.8,100,100,7.461538462,7.461538462
9/10/2013,9/12/2013,2,2013,2013,2013,2013,2013,RN,15.3,13.9,55,6.8,22.8,92.18250457,92.18250457,6.388888889,6.388888889
9/10/2013,9/12/2013,2,2013,2013,2013,2013,2013,WHL,16.3,14.36666667,55,6.8,22.8,97.66122622,98.32006171,7.607142857,7.607142857
9/10/2013,9/12/2013,2,2013,2013,2013,2013,2013,WHM,16.3,14.36666667,55,6.8,22.8,86.53503281,87.89422014,7.782608696,7.782608696
9/10/2013,9/12/2013,2,2013,2013,2013,2013,2013,WHU,16.3,14.36666667,55,6.8,22.8,98.18323446,97.97415725,5.868421053,5.868421053
9/12/2013,9/13/2013,1,2013,2013,2013,2013,2013,CH,16.65,12.35,52,3.5,24,100,100,17.29166667,17.29166667
9/12/2013,9/13/2013,1,2013,2013,2013,2013,2013,MA,16.65,12.35,52,3.5,24,100,100,7.461538462,7.461538462
9/12/2013,9/13/2013,1,2013,2013,2013,2013,2013,RN,16.65,12.35,52,3.5,24,92.18250457,92.18250457,6.388888889,6.388888889
9/12/2013,9/13/2013,1,2013,2013,2013,2013,2013,WHL,17.5,12.65,52,3.5,24,97.00239072,97.33180847,7.607142857,7.607142857
9/12/2013,9/13/2013,1,2013,2013,2013,2013,2013,WHM,17.5,12.65,52,3.5,24,85.17584549,85.85543915,7.782608696,7.782608696
9/12/2013,9/13/2013,1,2013,2013,2013,2013,2013,WHU,17.5,12.65,52,3.5,24,97.5737055,97.87846998,5.868421053,5.868421053
9/13/2013,9/17/2013,4,2013,2013,2013,2013,2013,CH,19.06,12.94,43,3.2,26.7,100,100,17.29166667,17.29166667
9/13/2013,9/17/2013,4,2013,2013,2013,2013,2013,MA,19.06,12.94,43,3.2,26.7,100,100,7.461538462,7.461538462
9/13/2013,9/17/2013,4,2013,2013,2013,2013,2013,RN,19.06,12.94,43,3.2,26.7,92.18250457,92.18250457,6.388888889,6.388888889
9/13/2013,9/17/2013,4,2013,2013,2013,2013,2013,WHL,20.06,13.12,43,3.2,26.7,94.36704874,95.68471973,7.607142857,7.607142857
9/13/2013,9/17/2013,4,2013,2013,2013,2013,2013,WHM,20.06,13.12,43,3.2,26.7,79.73909621,82.45747085,7.782608696,7.782608696
9/13/2013,9/17/2013,4,2013,2013,2013,2013,2013,WHU,20.06,13.12,43,3.2,26.7,95.13558969,96.3546476,5.868421053,5.868421053
9/17/2013,9/19/2013,2,2013,2013,2013,2013,2013,CH,19.63333333,10.66666667,30.5,8.9,24.1,100,100,17.29166667,17.29166667
9/17/2013,9/19/2013,2,2013,2013,2013,2013,2013,MA,19.63333333,10.66666667,30.5,8.9,24.1,100,100,7.461538462,7.461538462
9/17/2013,9/19/2013,2,2013,2013,2013,2013,2013,RN,19.63333333,10.66666667,30.5,8.9,24.1,92.18250457,92.18250457,6.388888889,6.388888889
9/17/2013,9/19/2013,2,2013,2013,2013,2013,2013,WHL,20.53333333,10.73333333,30.5,8.9,24.1,93.04937774,93.70821324,7.607142857,7.607142857
9/17/2013,9/19/2013,2,2013,2013,2013,2013,2013,WHM,20.53333333,10.73333333,30.5,8.9,24.1,75.8160082,77.77755221,7.782608696,7.782608696
9/17/2013,9/19/2013,2,2013,2013,2013,2013,2013,WHU,20.53333333,10.73333333,30.5,8.9,24.1,93.91653178,94.52606074,5.868421053,5.868421053
9/19/2013,9/21/2013,2,2013,2013,2013,2013,2013,CH,18.03333333,8.3,41,3.5,24.8,100,100,17.29166667,17.29166667
9/19/2013,9/21/2013,2,2013,2013,2013,2013,2013,MA,18.03333333,8.3,41,3.5,24.8,100,100,7.461538462,7.461538462
9/19/2013,9/21/2013,2,2013,2013,2013,2013,2013,RN,18.03333333,8.3,41,3.5,24.8,92.18250457,92.18250457,6.388888889,6.388888889
9/19/2013,9/21/2013,2,2013,2013,2013,2013,2013,WHL,18.93333333,8.2,41,3.5,24.8,91.73170675,92.39054225,7.607142857,7.607142857
9/19/2013,9/21/2013,2,2013,2013,2013,2013,2013,WHM,18.93333333,8.2,41,3.5,24.8,71.8929202,73.8544642,7.782608696,7.782608696
9/19/2013,9/21/2013,2,2013,2013,2013,2013,2013,WHU,18.93333333,8.2,41,3.5,24.8,92.62734673,93.27193926,5.868421053,5.868421053
9/21/2013,9/24/2013,3,2013,2013,2013,2013,2013,CH,15.2,8.225,21.75,4.2,26.4,100,100,17.29166667,17.29166667
9/21/2013,9/24/2013,3,2013,2013,2013,2013,2013,MA,15.2,8.225,21.75,4.2,26.4,100,100,7.461538462,7.461538462
9/21/2013,9/24/2013,3,2013,2013,2013,2013,2013,RN,15.2,8.225,21.75,4.2,26.4,92.18250457,92.18250457,6.388888889,6.388888889
9/21/2013,9/24/2013,3,2013,2013,2013,2013,2013,WHL,16.125,8.125,21.75,4.2,26.4,89.75520026,90.74345351,7.607142857,7.607142857
9/21/2013,9/24/2013,3,2013,2013,2013,2013,2013,WHM,16.125,8.125,21.75,4.2,26.4,66.00828819,68.95060419,7.782608696,7.782608696
9/21/2013,9/24/2013,3,2013,2013,2013,2013,2013,WHU,16.125,8.125,21.75,4.2,26.4,90.69356914,91.66045794,5.868421053,5.868421053
9/24/2013,9/26/2013,2,2013,2013,2013,2013,2013,CH,14.33333333,0.133333333,23.5,13.7,23.2,100,100,17.29166667,17.29166667
9/24/2013,9/26/2013,2,2013,2013,2013,2013,2013,MA,14.33333333,0.133333333,23.5,13.7,23.2,100,100,7.461538462,7.461538462
9/24/2013,9/26/2013,2,2013,2013,2013,2013,2013,RN,14.33333333,0.133333333,23.5,13.7,23.2,92.18250457,92.18250457,6.388888889,6.388888889
9/24/2013,9/26/2013,2,2013,2013,2013,2013,2013,WHL,15.03333333,0.066666667,23.5,13.7,23.2,87.65038633,88.7027933,7.607142857,7.607142857
9/24/2013,9/26/2013,2,2013,2013,2013,2013,2013,WHM,15.03333333,0.066666667,23.5,13.7,23.2,63.82641094,64.91734956,7.782608696,7.782608696
9/24/2013,9/26/2013,2,2013,2013,2013,2013,2013,WHU,15.03333333,0.066666667,23.5,13.7,23.2,89.40438409,90.04897662,5.868421053,5.868421053
9/26/2013,9/27/2013,1,2013,2013,2013,2013,2013,CH,14.8,0.8,44,3.4,21.4,100,100,17.29166667,17.29166667
9/26/2013,9/27/2013,1,2013,2013,2013,2013,2013,MA,14.8,0.8,44,3.4,21.4,100,100,7.461538462,7.461538462
9/26/2013,9/27/2013,1,2013,2013,2013,2013,2013,RN,14.8,0.8,44,3.4,21.4,92.18250457,92.18250457,6.388888889,6.388888889
9/26/2013,9/27/2013,1,2013,2013,2013,2013,2013,WHL,15.95,0.65,44,3.4,21.4,86.59797937,87.12418285,7.607142857,7.607142857
9/26/2013,9/27/2013,1,2013,2013,2013,2013,2013,WHM,15.95,0.65,44,3.4,21.4,62.73547231,63.28094162,7.782608696,7.782608696
9/26/2013,9/27/2013,1,2013,2013,2013,2013,2013,WHU,15.95,0.65,44,3.4,21.4,88.82477738,89.11458073,5.868421053,5.868421053
9/27/2013,10/18/2013,21,2013,2013,2013,2014,2014,CH,11.09545455,-0.65,21.5,4.8,17.5,96.17425963,98.08712981,17.29166667,17.29166667
9/27/2013,10/18/2013,21,2013,2013,2013,2014,2014,MA,11.09545455,-0.65,21.5,4.8,17.5,100,100,7.461538462,7.461538462
9/27/2013,10/18/2013,21,2013,2013,2013,2014,2014,RN,11.09545455,-0.65,21.5,4.8,17.5,92.18250457,92.18250457,6.388888889,6.388888889
9/27/2013,10/18/2013,21,2013,2013,2013,2014,2014,WHL,11.61818182,-0.613636364,21.5,4.8,17.5,64.49743309,75.54770623,7.607142857,7.607142857
9/27/2013,10/18/2013,21,2013,2013,2013,2014,2014,WHM,11.61818182,-0.613636364,21.5,4.8,17.5,39.82576115,51.28061673,7.782608696,7.782608696
9/27/2013,10/18/2013,21,2013,2013,2013,2014,2014,WHU,11.61818182,-0.613636364,21.5,4.8,17.5,76.65303645,82.73890692,5.868421053,5.868421053
10/18/2013,10/19/2013,1,2013,2013,2013,2014,2014,CH,8.5,-9,18,1.4,20.8,95.99208152,96.08317057,17.29166667,17.29166667
10/18/2013,10/19/2013,1,2013,2013,2013,2014,2014,MA,8.5,-9,18,1.4,20.8,100,100,7.461538462,7.461538462
10/18/2013,10/19/2013,1,2013,2013,2013,2014,2014,RN,8.5,-9,18,1.4,20.8,92.18250457,92.18250457,6.388888889,6.388888889
10/18/2013,10/19/2013,1,2013,2013,2013,2014,2014,WHL,8.55,-8.35,18,1.4,20.8,63.44502612,63.97122961,7.607142857,7.607142857
10/18/2013,10/19/2013,1,2013,2013,2013,2014,2014,WHM,8.55,-8.35,18,1.4,20.8,38.73482253,39.28029184,7.782608696,7.782608696
10/18/2013,10/19/2013,1,2013,2013,2013,2014,2014,WHU,8.55,-8.35,18,1.4,20.8,76.27519208,76.46411427,5.868421053,5.868421053
10/19/2013,10/20/2013,1,2013,2013,2013,2014,2014,CH,9.55,-9.65,14.5,7.3,19.3,95.08580174,95.53894163,17.29166667,17.29166667
10/19/2013,10/20/2013,1,2013,2013,2013,2014,2014,MA,9.55,-9.65,14.5,7.3,19.3,100,100,7.461538462,7.461538462
10/19/2013,10/20/2013,1,2013,2013,2013,2014,2014,RN,9.55,-9.65,14.5,7.3,19.3,92.18250457,92.18250457,6.388888889,6.388888889
10/19/2013,10/20/2013,1,2013,2013,2013,2014,2014,WHL,9.55,-9.25,14.5,7.3,19.3,62.39261916,62.91882264,7.607142857,7.607142857
10/19/2013,10/20/2013,1,2013,2013,2013,2014,2014,WHM,9.55,-9.25,14.5,7.3,19.3,37.6438839,38.18935321,7.782608696,7.782608696
10/19/2013,10/20/2013,1,2013,2013,2013,2014,2014,WHU,9.55,-9.25,14.5,7.3,19.3,75.89734772,76.0862699,5.868421053,5.868421053
10/20/2013,10/22/2013,2,2013,2013,2013,2014,2014,CH,10.23333333,-10.86666667,14.5,6.7,21.8,93.2732422,94.17952197,17.29166667,17.29166667
10/20/2013,10/22/2013,2,2013,2013,2013,2014,2014,MA,10.23333333,-10.86666667,14.5,6.7,21.8,100,100,7.461538462,7.461538462
10/20/2013,10/22/2013,2,2013,2013,2013,2014,2014,RN,10.23333333,-10.86666667,14.5,6.7,21.8,92.18250457,92.18250457,6.388888889,6.388888889
10/20/2013,10/22/2013,2,2013,2013,2013,2014,2014,WHL,10.26666667,-10.33333333,14.5,6.7,21.8,59.77971042,61.08616479,7.607142857,7.607142857
10/20/2013,10/22/2013,2,2013,2013,2013,2014,2014,WHM,10.26666667,-10.33333333,14.5,6.7,21.8,35.46200665,36.55294528,7.782608696,7.782608696
10/20/2013,10/22/2013,2,2013,2013,2013,2014,2014,WHU,10.26666667,-10.33333333,14.5,6.7,21.8,75.14165898,75.51950335,5.868421053,5.868421053
10/22/2013,10/26/2013,4,2013,2013,2013,2014,2014,CH,11.84,-6.02,20.5,1.7,25.4,89.64812312,91.46068266,17.29166667,17.29166667
10/22/2013,10/26/2013,4,2013,2013,2013,2014,2014,MA,11.84,-6.02,20.5,1.7,25.4,100,100,7.461538462,7.461538462
10/22/2013,10/26/2013,4,2013,2013,2013,2014,2014,RN,11.84,-6.02,20.5,1.7,25.4,92.18250457,92.18250457,6.388888889,6.388888889
10/22/2013,10/26/2013,4,2013,2013,2013,2014,2014,WHL,12.16,-5.64,20.5,1.7,25.4,54.55389296,57.16680169,7.607142857,7.607142857
10/22/2013,10/26/2013,4,2013,2013,2013,2014,2014,WHM,12.16,-5.64,20.5,1.7,25.4,32.02494633,33.74347649,7.782608696,7.782608696
10/22/2013,10/26/2013,4,2013,2013,2013,2014,2014,WHU,12.16,-5.64,20.5,1.7,25.4,73.63028151,74.38597024,5.868421053,5.868421053
10/26/2013,10/27/2013,1,2013,2013,2013,2014,2014,CH,10.9,-4.35,20.5,3.1,22.2,88.94557783,89.29685047,17.29166667,17.29166667
10/26/2013,10/27/2013,1,2013,2013,2013,2014,2014,MA,10.9,-4.35,20.5,3.1,22.2,100,100,7.461538462,7.461538462
10/26/2013,10/27/2013,1,2013,2013,2013,2014,2014,RN,10.9,-4.35,20.5,3.1,22.2,92.18250457,92.18250457,6.388888889,6.388888889
10/26/2013,10/27/2013,1,2013,2013,2013,2014,2014,WHL,11.05,-3.85,20.5,3.1,22.2,53.24743859,53.90066577,7.607142857,7.607142857
10/26/2013,10/27/2013,1,2013,2013,2013,2014,2014,WHM,11.05,-3.85,20.5,3.1,22.2,31.16568125,31.59531379,7.782608696,7.782608696
10/26/2013,10/27/2013,1,2013,2013,2013,2014,2014,WHU,11.05,-3.85,20.5,3.1,22.2,73.25243714,73.44135932,5.868421053,5.868421053
10/27/2013,10/31/2013,4,2013,2013,2013,2014,2014,CH,9.4,-2.34,25.25,1.9,19.05,86.13539668,87.54048726,17.29166667,17.29166667
10/27/2013,10/31/2013,4,2013,2013,2013,2014,2014,MA,9.4,-2.34,25.25,1.9,19.05,100,100,7.461538462,7.461538462
10/27/2013,10/31/2013,4,2013,2013,2013,2014,2014,RN,9.4,-2.34,25.25,1.9,19.05,92.18250457,92.18250457,6.388888889,6.388888889
10/27/2013,10/31/2013,4,2013,2013,2013,2014,2014,WHL,10.18,-2.04,25.25,1.9,19.05,48.02162113,50.63452986,7.607142857,7.607142857
10/27/2013,10/31/2013,4,2013,2013,2013,2014,2014,WHM,10.18,-2.04,25.25,1.9,19.05,27.72862094,29.4471511,7.782608696,7.782608696
10/27/2013,10/31/2013,4,2013,2013,2013,2014,2014,WHU,10.18,-2.04,25.25,1.9,19.05,72.6093868,72.93091197,5.868421053,5.868421053
10/31/2013,11/3/2013,3,2013,2013,2013,2014,2014,CH,6.25,-7.15,39.5,4.1,23.3,84.02776082,85.08157875,17.29166667,17.29166667
10/31/2013,11/3/2013,3,2013,2013,2013,2014,2014,MA,6.25,-7.15,39.5,4.1,23.3,100,100,7.461538462,7.461538462
10/31/2013,11/3/2013,3,2013,2013,2013,2014,2014,RN,6.25,-7.15,39.5,4.1,23.3,92.18250457,92.18250457,6.388888889,6.388888889
10/31/2013,11/3/2013,3,2013,2013,2013,2014,2014,WHL,7.025,-6.3,39.5,4.1,23.3,47.99113816,48.00637964,7.607142857,7.607142857
10/31/2013,11/3/2013,3,2013,2013,2013,2014,2014,WHM,7.025,-6.3,39.5,4.1,23.3,28.06376315,27.89619204,7.782608696,7.782608696
10/31/2013,11/3/2013,3,2013,2013,2013,2014,2014,WHU,7.025,-6.3,39.5,4.1,23.3,72.12709904,72.36824292,5.868421053,5.868421053
11/3/2013,11/7/2013,4,2013,2013,2013,2014,2014,CH,7.1,-2.1,20.5,4.8,16.5,78.49630099,81.26203091,17.29166667,17.29166667
11/3/2013,11/7/2013,4,2013,2013,2013,2014,2014,MA,7.1,-2.1,20.5,4.8,16.5,100,100,7.461538462,7.461538462
11/3/2013,11/7/2013,4,2013,2013,2013,2014,2014,RN,7.1,-2.1,20.5,4.8,16.5,92.18250457,92.18250457,6.388888889,6.388888889
11/3/2013,11/7/2013,4,2013,2013,2013,2014,2014,WHL,8.08,-1.28,20.5,4.8,16.5,47.9504942,47.97081618,7.607142857,7.607142857
11/3/2013,11/7/2013,4,2013,2013,2013,2014,2014,WHM,8.08,-1.28,20.5,4.8,16.5,28.51061943,28.28719129,7.782608696,7.782608696
11/3/2013,11/7/2013,4,2013,2013,2013,2014,2014,WHU,8.08,-1.28,20.5,4.8,16.5,71.4840487,71.80557387,5.868421053,5.868421053
11/7/2013,11/8/2013,1,2013,2013,2013,2014,2014,CH,7.05,-9.45,25,4.7,19.5,77.11343603,77.80486851,17.29166667,17.29166667
11/7/2013,11/8/2013,1,2013,2013,2013,2014,2014,MA,7.05,-9.45,25,4.7,19.5,100,100,7.461538462,7.461538462
11/7/2013,11/8/2013,1,2013,2013,2013,2014,2014,RN,7.05,-9.45,25,4.7,19.5,92.18250457,92.18250457,6.388888889,6.388888889
11/7/2013,11/8/2013,1,2013,2013,2013,2014,2014,WHL,7.5,-8.9,25,4.7,19.5,47.94033321,47.94541371,7.607142857,7.607142857
11/7/2013,11/8/2013,1,2013,2013,2013,2014,2014,WHM,7.5,-8.9,25,4.7,19.5,28.6223335,28.56647647,7.782608696,7.782608696
11/7/2013,11/8/2013,1,2013,2013,2013,2014,2014,WHU,7.5,-8.9,25,4.7,19.5,72.20330363,71.84367617,5.868421053,5.868421053
11/8/2013,11/14/2013,6,2013,2013,2013,2014,2014,CH,10.17142857,-0.871428571,38.75,3.15,20.05,69.69275705,73.40309654,17.29166667,17.29166667
11/8/2013,11/14/2013,6,2013,2013,2013,2014,2014,MA,10.17142857,-0.871428571,38.75,3.15,20.05,100,100,7.461538462,7.461538462
11/8/2013,11/14/2013,6,2013,2013,2013,2014,2014,RN,10.17142857,-0.871428571,38.75,3.15,20.05,92.18250457,92.18250457,6.388888889,6.388888889
11/8/2013,11/14/2013,6,2013,2013,2013,2014,2014,WHL,10.44285714,-0.428571429,38.75,3.15,20.05,47.87936728,47.90985024,7.607142857,7.607142857
11/8/2013,11/14/2013,6,2013,2013,2013,2014,2014,WHM,10.44285714,-0.428571429,38.75,3.15,20.05,29.29261793,28.95747572,7.782608696,7.782608696
